Date,Close,High,Low,Open,Volume,Ticker
2019-01-24,3.913607359,3.931211437,3.781451211,3.786162231,708972000,nvidia
2019-01-25,3.970883608,3.988983785,3.751449999,3.854100272,1154572000,nvidia
2019-01-28,3.421927452,3.511932481,3.24811623,3.385727096,2511528000,nvidia
2019-01-29,3.262992382,3.424158563,3.248363461,3.37580859,1153932000,nvidia
2019-01-30,3.406554222,3.420935095,3.259521104,3.339112356,974228000,nvidia
2019-01-31,3.564249277,3.59995377,3.381511651,3.403331129,842852000,nvidia
2019-02-01,3.588548422,3.63962575,3.535239843,3.582845681,625048000,nvidia
2019-02-04,3.698885441,3.736077517,3.582349905,3.604417198,528592000,nvidia
2019-02-05,3.71797657,3.754672779,3.6770652,3.710786015,542424000,nvidia
2019-02-06,3.793601274,3.858067757,3.74574739,3.751202083,702464000,nvidia
2019-02-07,3.655245543,3.749465713,3.612350736,3.747234227,637120000,nvidia
2019-02-08,3.67384243,3.684504003,3.573671455,3.58805233,461604000,nvidia
2019-02-11,3.63119483,3.684007537,3.582844859,3.629707015,495180000,nvidia
2019-02-12,3.748226881,3.763847761,3.655246454,3.669627567,591060000,nvidia
2019-02-13,3.790625811,3.863770427,3.76409531,3.777732514,605372000,nvidia
2019-02-14,3.831537247,3.859803374,3.746491052,3.789634151,827264000,nvidia
2019-02-15,3.901210785,4.063120434,3.878399585,4.04030947,1516748000,nvidia
2019-02-19,3.883854151,3.964437373,3.87145695,3.890548847,551892000,nvidia
2019-02-20,3.931211948,3.998405774,3.901954339,3.913111772,540988000,nvidia
2019-02-21,3.862282991,3.96840453,3.847654067,3.943857939,448548000,nvidia
2019-02-22,3.947080851,3.965924936,3.900466733,3.914103938,401740000,nvidia
2019-02-25,3.934683561,4.098081016,3.92600519,4.030639376,656020000,nvidia
2019-02-26,3.895259142,3.986008061,3.861786139,3.929971912,488464000,nvidia
2019-02-27,3.853357077,3.907409566,3.796328956,3.880879299,500256000,nvidia
2019-02-28,3.828784704,3.86949018,3.806446602,3.847151841,324944000,nvidia
2019-03-01,3.883141756,3.92533611,3.82034624,3.878673946,357188000,nvidia
2019-03-04,3.891331434,3.944446878,3.834740923,3.921612172,409992000,nvidia
2019-03-05,3.884878397,3.923101541,3.82133822,3.875694711,362924000,nvidia
2019-03-06,3.773931503,3.884381906,3.771201346,3.875943131,403524000,nvidia
2019-03-07,3.704683304,3.760032784,3.658517511,3.750352726,450104000,nvidia
2019-03-08,3.738934755,3.749607553,3.593983874,3.615329469,422416000,nvidia
2019-03-11,3.99954915,4.022383626,3.715356181,3.762514953,859728000,nvidia
2019-03-12,4.033800602,4.080214218,3.951148613,4.027347073,579576000,nvidia
2019-03-13,4.185203075,4.214491066,4.063831607,4.071277875,768900000,nvidia
2019-03-14,4.10925436,4.20630205,4.101560023,4.194388206,519384000,nvidia
2019-03-15,4.21474123,4.257431952,4.148967022,4.152441853,661484000,nvidia
2019-03-18,4.193394661,4.30012215,4.166340215,4.246261798,486992000,nvidia
2019-03-19,4.361181259,4.405609875,4.271083692,4.287961245,854972000,nvidia
2019-03-20,4.328665733,4.4435837,4.293916949,4.390219952,719148000,nvidia
2019-03-21,4.565451145,4.591760918,4.346784389,4.351748568,824312000,nvidia
2019-03-22,4.405608654,4.586796953,4.39170933,4.538149317,747644000,nvidia
2019-03-25,4.313277245,4.429187957,4.247006911,4.364903579,525212000,nvidia
2019-03-26,4.389970779,4.511093703,4.333628348,4.454999813,703508000,nvidia
2019-03-27,4.380787849,4.46195024,4.311291233,4.415536631,474372000,nvidia
2019-03-28,4.399402618,4.465176327,4.34628695,4.406848413,480264000,nvidia
2019-03-29,4.456738949,4.481063243,4.415785645,4.466170702,456896000,nvidia
2019-04-01,4.524250507,4.55453125,4.476843675,4.548574328,483824000,nvidia
2019-04-02,4.542119503,4.586548099,4.505385716,4.548324963,440920000,nvidia
2019-04-03,4.681612015,4.740684635,4.586798332,4.591762513,783504000,nvidia
2019-04-04,4.672676086,4.71511874,4.609880578,4.666222557,457376000,nvidia
2019-04-05,4.7394418720000004,4.7568165,4.679377002,4.715862728,481744000,nvidia
2019-04-08,4.760293007,4.785361508,4.684838965,4.708914724,424192000,nvidia
2019-04-09,4.697496414,4.737953584,4.655301829,4.726784415,439972000,nvidia
2019-04-10,4.767984867,4.793798031,4.692283263,4.696750835,444772000,nvidia
2019-04-11,4.754086494,4.801989935,4.704694179,4.770467911,374600000,nvidia
2019-04-12,4.716110229,4.796776482,4.707423153,4.792805044,471708000,nvidia
2019-04-15,4.584315777,4.713381634,4.544603278,4.708417454,440092000,nvidia
2019-04-16,4.671434402,4.690297908,4.590768609,4.623531439,394964000,nvidia
2019-04-17,4.648600101,4.727280415,4.626261764,4.706431427,351004000,nvidia
2019-04-18,4.624027252,4.689304841,4.596228604,4.655301205,380988000,nvidia
2019-04-22,4.677888393,4.693525136,4.568927331,4.600448883,279936000,nvidia
2019-04-23,4.732492447,4.763766402,4.68136272,4.691042539,346856000,nvidia
2019-04-24,4.744902134,4.785607361,4.682106641,4.742916178,318204000,nvidia
2019-04-25,4.639168739,4.727032747,4.559495677,4.704694408,499296000,nvidia
2019-04-26,4.420253277,4.489750382,4.301363854,4.485282336,868988000,nvidia
2019-04-29,4.451029778,4.478828425,4.355967587,4.428194836,391920000,nvidia
2019-04-30,4.492480278,4.518044906,4.399652098,4.418763671,362920000,nvidia
2019-05-01,4.479325771,4.587046022,4.479077231,4.544851436,354280000,nvidia
2019-05-02,4.546836376,4.588534349,4.445817734,4.489005056,394684000,nvidia
2019-05-03,4.542368889,4.565203358,4.480814196,4.555275472,336824000,nvidia
2019-05-06,4.463937759,4.476099672,4.318738542,4.355968953,422176000,nvidia
2019-05-07,4.296647549,4.415536953,4.248496048,4.415536953,555220000,nvidia
2019-05-08,4.316753387,4.396923071,4.257184631,4.269098477,419168000,nvidia
2019-05-09,4.224171638,4.257431073,4.105282711,4.247751254,660248000,nvidia
2019-05-10,4.190167427,4.258919836,4.070533369,4.193394191,569500000,nvidia
2019-05-13,3.932781935,4.081207661,3.916896889,4.058124648,656912000,nvidia
2019-05-14,4.021887302,4.057132228,3.933774988,3.972494509,524880000,nvidia
2019-05-15,3.960828543,3.997314271,3.906968422,3.966288857,502320000,nvidia
2019-05-16,3.975968838,4.018660029,3.912925502,3.955368153,781088000,nvidia
2019-05-17,3.885126829,4.063336929,3.845662637,3.934023012,1022068000,nvidia
2019-05-20,3.766486168,3.841443597,3.741665736,3.786342418,572064000,nvidia
2019-05-21,3.848640442,3.864525486,3.788575333,3.827295084,361848000,nvidia
2019-05-22,3.777654886,3.835982586,3.766733784,3.809921349,325868000,nvidia
2019-05-23,3.656531572,3.715355641,3.596714526,3.715355641,591844000,nvidia
2019-05-24,3.602671385,3.7106397,3.595969789,3.675394778,357584000,nvidia
2019-05-28,3.557498217,3.653056551,3.555512497,3.620293721,428356000,nvidia
2019-05-29,3.483286381,3.544840619,3.448537822,3.509843993,559800000,nvidia
2019-05-30,3.456697941,3.522298403,3.418430926,3.486516311,394300000,nvidia
2019-05-31,3.36599946,3.475085113,3.364260062,3.407745265,389720000,nvidia
2019-06-03,3.324254036,3.415945469,3.294932607,3.377181522,478644000,nvidia
2019-06-04,3.553359032,3.558577228,3.366248526,3.388363774,641836000,nvidia
2019-06-05,3.510618925,3.632625895,3.474339902,3.627159112,511616000,nvidia
2019-06-06,3.57274127,3.597341444,3.512359004,3.514843927,408140000,nvidia
2019-06-07,3.615480185,3.649771221,3.559570603,3.578704225,348856000,nvidia
2019-06-10,3.688287258,3.756869576,3.671638557,3.671638557,402780000,nvidia
2019-06-11,3.745935678,3.785942086,3.706426445,3.748172014,383872000,nvidia
2019-06-12,3.632874727,3.70866323,3.617717074,3.702450922,358892000,nvidia
2019-06-13,3.684062958,3.702450821,3.637347301,3.654989877,308080000,nvidia
2019-06-14,3.594110012,3.615231382,3.549382587,3.590879802,394428000,nvidia
2019-06-17,3.603802204,3.640826759,3.569510923,3.592371698,276040000,nvidia
2019-06-18,3.798863173,3.854275578,3.654244026,3.665177355,581920000,nvidia
2019-06-19,3.804826975,3.845578668,3.778735758,3.834148402,331644000,nvidia
2019-06-20,3.829179287,3.909440465,3.814767158,3.895525273,350168000,nvidia
2019-06-21,3.771033287,3.863470493,3.764572629,3.814270148,434428000,nvidia
2019-06-24,3.793395758,3.822965766,3.745189305,3.792401883,282948000,nvidia
2019-06-25,3.764075279,3.873409525,3.761342006,3.798366554,311868000,nvidia
2019-06-26,3.957397938,4.018525957,3.878627817,3.891549133,584072000,nvidia
2019-06-27,4.056047916,4.075181307,4.007095917,4.043126598,445440000,nvidia
2019-06-28,4.080895901,4.109223455,4.034180484,4.100029287,397668000,nvidia
2019-07-01,4.12910223,4.322424786,4.091580509,4.288133512,709756000,nvidia
2019-07-02,4.031200409,4.133577112,4.018030736,4.112455492,400228000,nvidia
2019-07-03,4.044120312,4.060272077,3.98423522,4.054556706,246636000,nvidia
2019-07-05,3.981501579,3.990198574,3.918137221,3.985725901,396552000,nvidia
2019-07-08,3.906457901,3.940749174,3.876391186,3.921864139,329788000,nvidia
2019-07-09,3.908943415,3.937022385,3.851543013,3.864215743,342860000,nvidia
2019-07-10,3.977276802,4.034676959,3.938512857,3.952428046,452076000,nvidia
2019-07-11,4.131836414,4.172588118,4.013059627,4.050332533,682560000,nvidia
2019-07-12,4.164884567,4.235952047,4.15966637,4.15966637,506392000,nvidia
2019-07-15,4.156435013,4.202156549,4.128107936,4.186005262,289840000,nvidia
2019-07-16,4.151713848,4.1787987,4.096052623,4.141525807,341444000,nvidia
2019-07-17,4.217066765,4.22402436,4.124132629,4.153454059,348204000,nvidia
2019-07-18,4.228744984,4.29161216,4.170847654,4.227502759,442192000,nvidia
2019-07-19,4.185508728,4.273473017,4.179545007,4.267012596,344896000,nvidia
2019-07-22,4.257072926,4.269994242,4.19942394,4.20687871,315940000,nvidia
2019-07-23,4.364917278,4.366905028,4.280680114,4.296335182,428176000,nvidia
2019-07-24,4.439462662,4.445178033,4.332116617,4.408153478,366236000,nvidia
2019-07-25,4.308261871,4.410638546,4.284904158,4.397965577,392700000,nvidia
2019-07-26,4.350255489,4.396970908,4.335346424,4.335346424,274160000,nvidia
2019-07-29,4.344043255,4.360195018,4.255830617,4.34304938,248160000,nvidia
2019-07-30,4.359697819,4.37187361,4.283163799,4.297576163,197772000,nvidia
2019-07-31,4.192467213,4.329135171,4.150224458,4.328140823,359416000,nvidia
2019-08-01,4.098041058,4.293351346,4.045858626,4.202902146,421212000,nvidia
2019-08-02,4.005355835,4.074683911,3.95789513,4.005355835,428348000,nvidia
2019-08-05,3.746930122,3.822966973,3.699966116,3.821724511,589156000,nvidia
2019-08-06,3.785693169,3.867196788,3.737983883,3.821723838,361272000,nvidia
2019-08-07,3.823960066,3.835887505,3.707419891,3.724813876,372560000,nvidia
2019-08-08,3.932549238,3.9337917,3.824209106,3.881609501,309300000,nvidia
2019-08-09,3.831166506,3.895027555,3.780723708,3.891548758,341816000,nvidia
2019-08-12,3.763329983,3.831166771,3.741463086,3.778984572,279200000,nvidia
2019-08-13,3.877633572,3.9236037,3.722826609,3.761838906,351956000,nvidia
2019-08-14,3.729038715,3.800602889,3.685305159,3.789420972,419880000,nvidia
2019-08-15,3.696735382,3.767802617,3.662444344,3.747923707,477200000,nvidia
2019-08-16,3.96485281,4.014052915,3.898258242,3.959634613,1007960000,nvidia
2019-08-19,4.243654251,4.259557664,4.062010783,4.078162546,815112000,nvidia
2019-08-20,4.171346188,4.238686057,4.150224573,4.238188883,463188000,nvidia
2019-08-21,4.254836559,4.310000624,4.215824259,4.23744257,427244000,nvidia
2019-08-22,4.261049271,4.307019168,4.221788145,4.264528069,303488000,nvidia
2019-08-23,4.036416531,4.238933259,4.01653762,4.184514723,568056000,nvidia
2019-08-26,4.1112113,4.139290505,4.072944526,4.115187272,318208000,nvidia
2019-08-27,4.020514011,4.152211631,3.99119258,4.149478357,290968000,nvidia
2019-08-28,4.010066986,4.062798272,3.954848318,3.994148304,255612000,nvidia
2019-08-29,4.153835297,4.186170331,4.098118954,4.101601195,357976000,nvidia
2019-08-30,4.166518688,4.249844337,4.148361224,4.200097638,290616000,nvidia
2019-09-03,4.083442688,4.126722103,4.060559526,4.093640815,296140000,nvidia
2019-09-04,4.197611332,4.205073481,4.144133784,4.144133784,227728000,nvidia
2019-09-05,4.470719814,4.476938034,4.298099336,4.299840456,695676000,nvidia
2019-09-06,4.443607807,4.504298432,4.40555175,4.447338644,376976000,nvidia
2019-09-09,4.489622593,4.576181893,4.473206247,4.474698772,417524000,nvidia
2019-09-10,4.55628252,4.582896513,4.447088674,4.456789132,352812000,nvidia
2019-09-11,4.584888458,4.633142647,4.541857632,4.570959492,361512000,nvidia
2019-09-12,4.583394527,4.686121093,4.575435189,4.631400105,327840000,nvidia
2019-09-13,4.525441647,4.553797247,4.481664555,4.516736042,324592000,nvidia
2019-09-16,4.482410431,4.516984249,4.439877271,4.450323996,231832000,nvidia
2019-09-17,4.503801823,4.508030327,4.442613524,4.489126594,223048000,nvidia
2019-09-18,4.476689339,4.512507085,4.390130496,4.496836999,258152000,nvidia
2019-09-19,4.401073933,4.501064527,4.39037814,4.482657991,245476000,nvidia
2019-09-20,4.295361996,4.423708172,4.285164345,4.400078751,350244000,nvidia
2019-09-23,4.348840237,4.394358439,4.291880453,4.295611764,249712000,nvidia
2019-09-24,4.291383266,4.409779933,4.255814595,4.380180885,317268000,nvidia
2019-09-25,4.433161259,4.452811252,4.246114136,4.290886082,308432000,nvidia
2019-09-26,4.41102314,4.432165655,4.360032983,4.423460053,234564000,nvidia
2019-09-27,4.272231102,4.419978226,4.211540005,4.36923666,362056000,nvidia
2019-09-30,4.329689026,4.339887155,4.266759603,4.298100253,186184000,nvidia
2019-10-01,4.327946663,4.502059653,4.323220968,4.352820015,366008000,nvidia
2019-10-02,4.304069042,4.317998007,4.231687766,4.306058759,293372000,nvidia
2019-10-03,4.509770393,4.515988613,4.278200429,4.308545739,450588000,nvidia
2019-10-04,4.52618742,4.555537875,4.446841657,4.512009384,265524000,nvidia
2019-10-07,4.584888458,4.684630006,4.582401075,4.591106679,480984000,nvidia
2019-10-08,4.408288002,4.493105725,4.390130533,4.493105725,444436000,nvidia
2019-10-09,4.494847298,4.544345419,4.456294042,4.485146835,292412000,nvidia
2019-10-10,4.5525527,4.603542865,4.487384974,4.492608336,309124000,nvidia
2019-10-11,4.626177788,4.70950298,4.617720781,4.636624511,446404000,nvidia
2019-10-14,4.639609337,4.660502785,4.586380384,4.61747196,200040000,nvidia
2019-10-15,4.884362221,4.956992574,4.715970226,4.729899667,664124000,nvidia
2019-10-16,4.830635071,4.955250425,4.81919349,4.850285061,428944000,nvidia
2019-10-17,4.832625389,4.920179077,4.778152515,4.875158542,263436000,nvidia
2019-10-18,4.738106728,4.865706659,4.663735741,4.833122563,307440000,nvidia
2019-10-21,4.875407696,4.888839469,4.780640445,4.799544176,261868000,nvidia
2019-10-22,4.865458012,5.03758081,4.857747268,4.932366849,328720000,nvidia
2019-10-23,4.852524281,4.866701841,4.751538815,4.783376651,279916000,nvidia
2019-10-24,4.896549225,4.930127702,4.859736629,4.893812772,232020000,nvidia
2019-10-25,5.087576866,5.108470314,4.969428783,4.977139528,423092000,nvidia
2019-10-28,5.14354229,5.196024511,5.102003511,5.13135397,330792000,nvidia
2019-10-29,5.047281265,5.13607888,5.027880345,5.12961159,211236000,nvidia
2019-10-30,5.049271584,5.079865967,4.981118809,5.074144938,205960000,nvidia
2019-10-31,5.000022411,5.049271453,4.920179461,5.028378007,209732000,nvidia
2019-11-01,5.039073944,5.071408973,4.939580524,4.964702475,283640000,nvidia
2019-11-04,5.23582077,5.248257684,5.097028321,5.120160079,376716000,nvidia
2019-11-05,5.213684082,5.261689196,5.165678493,5.235572387,300868000,nvidia
2019-11-06,5.164433956,5.215175039,5.076879804,5.189555901,269012000,nvidia
2019-11-07,5.182095528,5.265669801,5.137323578,5.250994572,280340000,nvidia
2019-11-08,5.168166161,5.199755403,5.127622718,5.165181586,189100000,nvidia
2019-11-11,5.178115368,5.201247127,5.081109333,5.167419574,243436000,nvidia
2019-11-12,5.213684082,5.269649011,5.181348579,5.216420061,283504000,nvidia
2019-11-13,5.18781662,5.209953524,5.121404957,5.182344187,300188000,nvidia
2019-11-14,5.218160152,5.220398939,5.136824693,5.196769043,518080000,nvidia
2019-11-15,5.078870296,5.267658029,4.990569877,5.215921611,1053628000,nvidia
2019-11-18,5.280096054,5.306710056,5.068424643,5.071409218,574588000,nvidia
2019-11-19,5.173388481,5.272632815,5.115185248,5.249003392,414564000,nvidia
2019-11-20,5.252735615,5.336558483,5.137821168,5.15050668,472588000,nvidia
2019-11-21,5.227860928,5.303973031,5.206221221,5.24825718,288388000,nvidia
2019-11-22,5.245521545,5.297008897,5.221891647,5.250495836,224100000,nvidia
2019-11-25,5.502213478,5.507188244,5.360684579,5.373618685,506476000,nvidia
2019-11-26,5.397498131,5.48928034,5.39103084,5.48455417,385244000,nvidia
2019-11-27,5.432344913,5.477398668,5.405960057,5.443048598,215784000,nvidia
2019-11-29,5.395008564,5.429856673,5.371112447,5.401480627,141556000,nvidia
2019-12-02,5.20856905,5.401479401,5.193385438,5.38803772,372036000,nvidia
2019-12-03,5.168992519,5.172974889,4.987532639,5.024869963,465232000,nvidia
2019-12-04,5.21280098,5.275030006,5.184175684,5.252627519,273424000,nvidia
2019-12-05,5.195876122,5.250388727,5.16525916,5.234707077,184884000,nvidia
2019-12-06,5.281252384,5.314109775,5.255116309,5.26507318,232236000,nvidia
2019-12-09,5.281252384,5.336014227,5.249640315,5.25835234,211880000,nvidia
2019-12-10,5.32630825,5.378082858,5.258602739,5.311372939,256388000,nvidia
2019-12-11,5.409942627,5.415419097,5.33427239,5.336761609,233796000,nvidia
2019-12-12,5.57746315,5.595634015,5.372107645,5.38106845,404348000,nvidia
2019-12-13,5.575472355,5.699681639,5.521457316,5.580450791,454704000,nvidia
2019-12-16,5.604346752,5.67678144,5.594887912,5.623015653,320976000,nvidia
2019-12-17,5.682506561,5.705157831,5.613556686,5.623015525,321196000,nvidia
2019-12-18,5.712874889,5.773361524,5.708892045,5.717355293,343548000,nvidia
2019-12-19,5.860978603,5.874420286,5.742494577,5.747473013,445360000,nvidia
2019-12-20,5.958304882,5.983694146,5.908272692,5.927439148,603044000,nvidia
2019-12-23,5.944614887,6.019040755,5.933911676,5.986930647,355060000,nvidia
2019-12-24,5.939635754,5.956811025,5.89483078,5.929181323,138864000,nvidia
2019-12-26,5.953824997,5.981952261,5.924203632,5.943121311,182852000,nvidia
2019-12-27,5.896076679,5.98245061,5.869691344,5.969008926,254644000,nvidia
2019-12-30,5.782819271,5.879398845,5.751455977,5.87417163,258056000,nvidia
2019-12-31,5.856997013,5.866455853,5.728307318,5.747473777,231004000,nvidia
2020-01-02,5.971746445,5.971746445,5.892342616,5.942872368,237536000,nvidia
2020-01-03,5.876163483,5.919972872,5.827126877,5.852018586,205384000,nvidia
2020-01-06,5.900804996,5.906032212,5.75668293,5.782819006,262636000,nvidia
2020-01-07,5.97224474,6.018045311,5.884128406,5.929182165,314856000,nvidia
2020-01-08,5.983445644,6.024765811,5.927937457,5.968012777,277108000,nvidia
2020-01-09,6.04916048,6.121595174,5.995394689,6.069820567,255112000,nvidia
2020-01-10,6.081518173,6.186809771,6.067330153,6.15644207,316296000,nvidia
2020-01-13,6.27218914,6.29732963,6.142005815,6.164657561,319840000,nvidia
2020-01-14,6.155198097,6.254764452,6.142005193,6.229374711,359088000,nvidia
2020-01-15,6.112634182,6.190296095,6.086746878,6.167893602,263104000,nvidia
2020-01-16,6.196269035,6.202243064,6.14275203,6.166150112,284192000,nvidia
2020-01-17,6.204981327,6.222903414,6.157438349,6.215435759,253792000,nvidia
2020-01-21,6.171626091,6.205229822,6.137524326,6.16839006,217916000,nvidia
2020-01-22,6.225642204,6.312264924,6.198012494,6.216930176,239240000,nvidia
2020-01-23,6.294092655,6.302555902,6.176853474,6.265716613,244516000,nvidia
2020-01-24,6.23485136,6.459373818,6.180587541,6.409590401,373512000,nvidia
2020-01-27,5.978966236,6.02999403,5.780579838,5.930178407,470536000,nvidia
2020-01-28,6.172372818,6.204731702,5.991659294,6.044927515,310976000,nvidia
2020-01-29,6.111887455,6.194029767,6.072060434,6.157936811,258848000,nvidia
2020-01-30,6.118607044,6.132048728,5.959052099,6.014062254,290504000,nvidia
2020-01-31,5.885124207,6.084754962,5.843306477,6.072806904,370420000,nvidia
2020-02-03,5.982201576,6.001616814,5.860730289,5.866953097,255564000,nvidia
2020-02-04,6.151464462,6.170631396,6.074051812,6.124084009,271544000,nvidia
2020-02-05,6.241821289,6.282643427,6.158434134,6.272437774,208220000,nvidia
2020-02-06,6.328692913,6.328692913,6.195025252,6.27617197,218284000,nvidia
2020-02-07,6.262481213,6.310771004,6.23709147,6.288617293,189752000,nvidia
2020-02-10,6.545746803,6.546493141,6.280152994,6.28513143,529608000,nvidia
2020-02-11,6.668212891,6.782963316,6.592044629,6.654024871,638556000,nvidia
2020-02-12,6.783960342,6.790432405,6.682153543,6.720984495,374644000,nvidia
2020-02-13,6.740150452,6.807357918,6.698581505,6.72596243,528016000,nvidia
2020-02-14,7.213340759,7.342279231,7.119001615,7.150364912,1041924000,nvidia
2020-02-18,7.382105827,7.400525948,7.090625146,7.110040385,620164000,nvidia
2020-02-19,7.833389282,7.851062587,7.504571336,7.504571336,694332000,nvidia
2020-02-20,7.6840415,7.873715383,7.376629913,7.785350267,810052000,nvidia
2020-02-21,7.319877625,7.596921535,7.23499731,7.571781044,768180000,nvidia
2020-02-24,6.802380085,7.016199339,6.670952393,6.725464994,856916000,nvidia
2020-02-25,6.522846699,6.939532217,6.42103991,6.877551969,1055496000,nvidia
2020-02-26,6.662240505,6.85639527,6.521603224,6.523096376,747732000,nvidia
2020-02-27,6.291383266,6.650037074,6.19898006,6.348668114,906416000,nvidia
2020-02-28,6.726498604,6.78602522,6.022142988,6.038830203,1133252000,nvidia
2020-03-02,6.884903431,6.913795251,6.500596334,6.896609706,890744000,nvidia
2020-03-03,6.622389793,7.000470395,6.536960391,6.940694849,652792000,nvidia
2020-03-04,7.086148739,7.095613236,6.655016977,6.729736766,597408000,nvidia
2020-03-05,6.806697845,7.053521079,6.762114995,6.886647502,540328000,nvidia
2020-03-06,6.626126289,6.684656725,6.425877786,6.627122477,515412000,nvidia
2020-03-09,6.113050938,6.460745622,5.932229807,5.975068728,614160000,nvidia
2020-03-10,6.502588749,6.502588749,6.126749958,6.389513125,580648000,nvidia
2020-03-11,6.13870573,6.391008731,6.041570519,6.362615238,499964000,nvidia
2020-03-12,5.387525558,5.880923111,5.374823094,5.615419804,816540000,nvidia
2020-03-13,5.99848032,6.002963402,5.469715619,5.740947056,634836000,nvidia
2020-03-16,4.891635895,5.631359165,4.831860359,5.290388873,726972000,nvidia
2020-03-17,5.411435127,5.500849752,4.75714164,5.003964863,833632000,nvidia
2020-03-18,5.051534653,5.228868851,4.500105215,4.983789153,874268000,nvidia
2020-03-19,5.304337502,5.397985804,4.816668188,5.030116505,765512000,nvidia
2020-03-20,5.124513149,5.736465631,5.109071049,5.454524027,804636000,nvidia
2020-03-23,5.297363281,5.391759319,4.94443822,5.123515922,643876000,nvidia
2020-03-24,6.206201553,6.292876543,5.679927461,5.703588465,1101644000,nvidia
2020-03-25,6.117535114,6.521020182,6.068718108,6.321270024,793432000,nvidia
2020-03-26,6.406949043,6.530983226,6.22662573,6.324757128,696108000,nvidia
2020-03-27,6.294619083,6.553397474,6.193747601,6.226624169,638828000,nvidia
2020-03-30,6.614917755,6.624133324,6.316039546,6.360124065,602252000,nvidia
2020-03-31,6.565352917,6.859249664,6.419649659,6.655015985,949960000,nvidia
2020-04-01,6.054022312,6.513796436,6.009439943,6.36734639,656912000,nvidia
2020-04-02,6.362864017,6.376064338,6.035094469,6.083163738,675764000,nvidia
2020-04-03,6.074944973,6.366848916,5.937461073,6.325255104,663212000,nvidia
2020-04-06,6.684904575,6.721766374,6.299600804,6.357135042,727884000,nvidia
2020-04-07,6.45153141,6.930234616,6.408443077,6.906573134,784520000,nvidia
2020-04-08,6.648790359,6.673696955,6.490634021,6.560621323,542444000,nvidia
2020-04-09,6.549163342,6.79748105,6.48614984,6.774567308,525564000,nvidia
2020-04-13,6.721020222,6.72973746,6.400971685,6.48938966,398408000,nvidia
2020-04-14,7.072200775,7.106322463,6.821641256,6.849287487,530948000,nvidia
2020-04-15,6.994740963,7.077679649,6.858751599,6.904081228,366148000,nvidia
2020-04-16,7.339944839,7.447042858,7.136957221,7.15015754,745620000,nvidia
2020-04-17,7.280668736,7.443557091,7.146671728,7.422137389,539120000,nvidia
2020-04-20,7.149410725,7.310057762,7.105077281,7.15414321,449388000,nvidia
2020-04-21,6.712551117,7.092624089,6.652775572,7.0313545,735160000,nvidia
2020-04-22,7.126995087,7.169834488,6.85925049,6.904829052,483356000,nvidia
2020-04-23,7.073695183,7.301091566,7.048539658,7.169087413,424160000,nvidia
2020-04-24,7.212672234,7.214664609,6.988762788,7.063482563,352328000,nvidia
2020-04-27,7.399222374,7.559122138,7.322510221,7.347167885,479388000,nvidia
2020-04-28,7.256759167,7.576558788,7.251279895,7.546670773,442904000,nvidia
2020-04-29,7.43359375,7.486395501,7.316283974,7.391501611,379160000,nvidia
2020-04-30,7.2796731,7.433595301,7.265725518,7.379547948,375916000,nvidia
2020-05-01,7.043061256,7.195488941,6.994742577,7.082164366,342096000,nvidia
2020-05-04,7.25501442,7.268713071,6.99573766,6.99573766,317556000,nvidia
2020-05-05,7.316036224,7.478675656,7.255015084,7.359124558,368896000,nvidia
2020-05-06,7.416907787,7.521764528,7.357630565,7.395488558,323464000,nvidia
2020-05-07,7.593245506,7.656507952,7.504827534,7.556134775,373732000,nvidia
2020-05-08,7.78328228,7.789508811,7.63110353,7.664976294,339216000,nvidia
2020-05-11,8.035334587,8.082158735,7.749656742,7.778299157,469060000,nvidia
2020-05-12,7.773317814,8.141933871,7.76360439,8.093117348,493060000,nvidia
2020-05-13,7.750902653,8.048285835,7.566345215,7.887888206,625852000,nvidia
2020-05-14,8.000468254,8.005947526,7.658750582,7.812423868,602312000,nvidia
2020-05-15,8.458993912,8.46870686,7.84455039,7.860241414,987660000,nvidia
2020-05-18,8.717523575,8.883152021,8.64803461,8.727735331,774460000,nvidia
2020-05-19,8.772568703,9.053513652,8.729978224,8.75737553,717320000,nvidia
2020-05-20,8.936451912,9.009178842,8.855505602,8.957373279,587536000,nvidia
2020-05-21,8.742430687,9.018643101,8.70482163,9.017647388,761068000,nvidia
2020-05-22,8.992493629,9.058994523,8.680664457,8.792245114,1038764000,nvidia
2020-05-26,8.685146332,9.147411731,8.639567765,9.122504657,770780000,nvidia
2020-05-27,8.493366241,8.60046332,7.966842262,8.592742746,1175892000,nvidia
2020-05-28,8.455258369,8.727734947,8.347910474,8.380787044,734896000,nvidia
2020-05-29,8.84230423,8.84230423,8.453264681,8.522504712,745256000,nvidia
2020-06-01,8.77331543,8.807686526,8.657002295,8.800214879,389876000,nvidia
2020-06-02,8.792244911,8.804200117,8.625620714,8.763354035,391320000,nvidia
2020-06-03,8.736701012,8.833089416,8.667460979,8.789254307,365440000,nvidia
2020-06-04,8.737701416,8.913870002,8.648993093,8.69932711,424280000,nvidia
2020-06-05,8.890694618,8.967441311,8.679391222,8.765607205,481748000,nvidia
2020-06-08,8.776075363,8.860546179,8.65721681,8.848087432,387736000,nvidia
2020-06-09,9.016279221,9.079820038,8.722498349,8.771088106,468488000,nvidia
2020-06-10,9.335976601,9.468789062,9.123427044,9.137630981,632180000,nvidia
2020-06-11,8.767351151,9.230822641,8.757134735,9.119938218,583652000,nvidia
